datum;wahl;ags;gebiet-nr;gebiet-name;max-schnellmeldungen;anz-schnellmeldungen;A1;A2;A3;A;B_SOLL;B;B1;C;D1;D2;D1_LISTE_EU;D1_LISTE;D1_SUMME_KANDIDATEN;D1_SUMME_LISTE_KANDIDATEN;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_7;D1_8;D1_9;D1_10;D1_11;D1_12;D1_13;D1_14;D1_15;D1_16;D1_17;D1_18;D1_19;D1_20;D1_21;D1_22;D1_23;D1_24;D1_25;D1_26;D1_27;D1_28;D1_29;D1_30;D1_31;D1_32;D1_33;D1_34;D1_35;D1_36;D1_37;D1_38;D1_39;D1_40;D1_41;D1_42;D1_43;D1_44;D1_45;D1_46;D1_47;D1_48;D1_49;D1_50;D1_51;D1_52;D1_53;D1_54;D1_55;D1_56;D1_57;D1_58;D1_59;D1_60;D1_61;D1_62;D1_63;D1_64;D1_65;D1_66;D1_67;D2_LISTE_EU;D2_LISTE;D2_SUMME_KANDIDATEN;D2_SUMME_LISTE_KANDIDATEN;D2_1;D2_2;D2_3;D2_4;D2_5;D2_6;D2_7;D2_8;D2_9;D2_10;D2_11;D2_12;D2_13;D2_14;D2_15;D2_16;D2_17;D2_18;D2_19;D2_20;D2_21;D2_22;D2_23;D2_24;D2_25;D2_26;D2_27;D2_28;D2_29;D2_30;D2_31;D2_32;D2_33;D2_34;D2_35;D2_36;D2_37;D2_38;D2_39;D2_40;D2_41;D2_42;D2_43;D2_44;D2_45;D2_46;D2_47;D2_48;D2_49;D2_50;D2_51;D2_52;D2_53;D2_54;D3_LISTE_EU;D3_LISTE;D3_SUMME_KANDIDATEN;D3_SUMME_LISTE_KANDIDATEN;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_7;D3_8;D3_9;D3_10;D3_11;D3_12;D3_13;D3_14;D3_15;D3_16;D3_17;D3_18;D3_19;D3_20;D3_21;D3_22;D3_23;D3_24;D3_25;D3_26;D3_27;D3_28;D3_29;D3_30;D3_31;D3_32;D4_LISTE_EU;D4_LISTE;D4_SUMME_KANDIDATEN;D4_SUMME_LISTE_KANDIDATEN;D4_1;D4_2;D4_3;D4_4;D4_5;D4_6;D4_7;D4_8;D4_9;D4_10;D4_11;D4_12;D4_13;D4_14;D4_15;D4_16;D4_17;D4_18;D4_19;D4_20;D4_21;D5_LISTE_EU;D5_LISTE;D5_SUMME_KANDIDATEN;D5_SUMME_LISTE_KANDIDATEN;D5_1;D5_2;D5_3;D5_4;D5_5;D5_6;D5_7;D5_8;D5_9;D5_10;D5_11;D5_12;D5_13;D5_14;D5_15;D5_16;D5_17;D5_18;D5_19;D5_20;D5_21;D5_22;D5_23;D5_24;D5_25;D5_26;D5_27;D5_28;D6_LISTE_EU;D6_LISTE;D6_SUMME_KANDIDATEN;D6_SUMME_LISTE_KANDIDATEN;D6_1;D6_2;D6_3;D6_4;D6_5;D6_6;D6_7;D6_8;D6_9;D6_10;D6_11;D6_12;D6_13;D7_LISTE_EU;D7_LISTE;D7_SUMME_KANDIDATEN;D7_SUMME_LISTE_KANDIDATEN;D7_1;D7_2;D7_3;D7_4;D7_5;D7_6;D7_7;D7_8;D7_9;D7_10;D7_11;D7_12;D7_13;D7_14;D7_15;D7_16;D7_17;D7_18;D7_19;D8_LISTE_EU;D8_LISTE;D8_SUMME_KANDIDATEN;D8_SUMME_LISTE_KANDIDATEN;D8_1;D8_2;D8_3;D8_4;D8_5;D8_6;D8_7;D8_8;D8_9;D8_10;D8_11;D8_12;D8_13;D8_14;D8_15;D8_16;D8_17;D8_18;D8_19;D8_20;D8_21;D8_22;D8_23;D8_24;D8_25;D8_26;D8_27;D8_28;D8_29;D8_30;D8_31;D8_32;D8_33;D8_34;D8_35;D8_36;D9_LISTE_EU;D9_LISTE;D9_SUMME_KANDIDATEN;D9_SUMME_LISTE_KANDIDATEN;D9_1;D9_2;D9_3;D9_4;D9_5;D9_6;D9_7;D9_8;D9_9;D9_10;D9_11;D9_12;D9_13;D9_14;D9_15;D9_16;D9_17;D10_LISTE_EU;D10_LISTE;D10_SUMME_KANDIDATEN;D10_SUMME_LISTE_KANDIDATEN;D10_1;D10_2;D10_3;D10_4;D10_5;D10_6;D10_7;D10_8;D10_9;D10_10;D10_11;D10_12;D10_13;D12_LISTE_EU;D12_LISTE;D12_SUMME_KANDIDATEN;D12_SUMME_LISTE_KANDIDATEN;D12_1;D12_2;D12_3;D12_4;D12_5;D12_6;D12_7;D12_8;D12_9;D12_10;D12_11;D12_12;D12_13;D12_14;D13_LISTE_EU;D13_LISTE;D13_SUMME_KANDIDATEN;D13_SUMME_LISTE_KANDIDATEN;D13_1;D14_LISTE_EU;D14_LISTE;D14_SUMME_KANDIDATEN;D14_SUMME_LISTE_KANDIDATEN;D14_1;D14_2;D14_3;D14_4;D14_5;D14_6;D15_LISTE_EU;D15_LISTE;D15_SUMME_KANDIDATEN;D15_SUMME_LISTE_KANDIDATEN;D15_1;D15_2;D15_3
26.05.2019;Bürgerschaftswahl;04011000;244-02;244-02 Grolland;1;1;666;183;0;849;505;505;3;17;488;2378;0;287;291;578;148;13;32;2;3;2;4;8;0;1;5;0;1;1;1;2;9;0;0;34;0;1;0;0;1;5;0;0;0;0;2;2;2;5;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;412;445;857;269;15;7;6;16;0;0;5;1;2;1;5;0;2;1;0;50;46;0;0;4;0;0;1;1;0;1;5;1;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;120;420;28;32;4;1;6;0;0;0;3;8;0;4;0;27;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;51;196;33;2;1;0;4;0;1;0;1;0;2;1;0;0;0;1;0;3;0;1;1;0;69;56;125;36;2;0;1;8;0;0;0;0;0;0;1;0;1;2;1;0;1;0;1;1;0;0;0;0;0;1;0;0;69;55;124;4;1;28;0;2;10;1;3;1;0;0;0;5;0;15;7;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;37;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;244-03;244-03 Grolland;1;1;769;196;0;965;563;563;3;14;549;2713;0;364;319;683;138;16;46;7;2;6;5;8;0;0;1;6;0;0;1;4;1;0;0;27;0;0;2;8;0;0;0;5;0;1;0;0;0;5;0;1;0;0;0;0;0;0;0;5;0;1;2;0;1;0;0;0;11;0;0;0;0;0;1;0;0;0;0;1;1;5;1;0;478;399;877;253;12;6;2;15;2;0;16;2;0;2;4;0;0;0;0;21;44;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;0;3;0;275;108;383;20;21;12;0;6;0;2;0;0;1;1;0;0;37;0;0;0;1;0;0;0;3;1;1;0;1;1;0;0;0;0;0;0;183;34;217;11;0;0;0;0;0;1;0;0;10;0;1;0;0;6;0;5;0;0;0;0;0;119;76;195;57;12;3;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;38;172;21;0;15;0;0;0;0;0;0;0;1;0;1;0;65;14;79;4;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;41;7;48;3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;12;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;4;14;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;1;0;13;8;21;3;0;0;0;5;0;0;8;0;8;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;251-01;251-01 Woltmershausen;1;1;801;151;0;952;381;381;0;7;374;1831;0;331;325;656;112;9;22;3;0;6;2;4;0;2;1;1;6;0;1;7;43;9;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;1;7;1;1;1;50;0;0;0;1;9;0;7;0;0;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;121;183;304;93;14;0;0;3;1;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;5;0;0;0;14;0;0;1;0;1;2;0;0;40;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;236;46;282;6;0;9;1;1;0;1;1;0;0;0;3;0;13;5;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;115;76;191;22;2;1;3;0;0;1;1;0;2;1;1;3;0;0;1;12;25;0;0;1;0;41;18;59;13;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;22;121;12;1;3;1;4;0;0;0;1;0;0;0;0;0;25;8;33;4;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;54;7;61;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;24;7;31;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;11;34;2;0;0;1;0;1;1;1;1;0;3;0;0;1;0;1;0;1;0;0;26;7;33;7;0;0;0;0;0;0;15;0;15;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;251-02;251-02 Woltmershausen;1;1;803;171;0;974;410;410;2;12;398;1976;0;326;257;583;128;13;15;0;2;1;3;0;0;1;1;0;0;0;0;0;39;0;0;0;0;0;0;0;10;0;0;2;0;1;0;0;0;0;0;9;0;0;13;0;0;0;0;7;0;0;1;0;1;0;1;0;5;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;145;257;402;134;12;1;4;8;3;0;2;0;2;0;0;1;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;49;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;16;0;225;60;285;20;5;6;1;1;3;6;0;1;1;1;0;0;10;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;192;47;239;14;2;0;1;3;2;1;0;2;2;0;0;1;3;4;0;1;10;1;0;0;0;84;30;114;28;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;29;124;18;1;3;1;3;1;0;0;0;1;0;0;1;0;40;13;53;2;1;0;0;0;0;0;0;5;0;0;0;0;0;5;0;0;0;0;0;62;13;75;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;24;6;30;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;36;2;38;0;1;0;0;1;0;0;0;0;0;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;251-03;251-03 Woltmershausen;1;1;283;32;0;315;126;126;0;5;121;584;0;63;116;179;50;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;28;5;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;51;57;108;30;1;1;0;0;3;0;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;23;25;48;8;6;1;0;3;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;43;19;62;5;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;10;0;0;0;0;25;18;43;8;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5;0;0;0;55;30;85;14;3;6;0;1;2;0;1;0;1;1;0;1;0;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;251-04;251-04 Woltmershausen;1;1;1037;163;0;1200;587;587;0;19;568;2785;0;422;431;853;208;26;37;8;1;1;4;6;1;0;4;1;3;0;0;2;61;2;1;2;1;0;1;1;0;2;1;1;0;0;0;0;2;5;0;0;0;0;11;0;0;0;2;15;0;6;0;0;0;0;0;0;1;0;1;0;0;1;0;3;1;1;0;6;0;1;0;0;242;421;663;166;23;2;1;3;2;0;2;0;2;6;0;1;1;0;0;2;2;0;0;0;0;0;0;15;0;0;0;41;0;0;0;9;4;1;0;0;82;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;53;0;311;97;408;36;3;6;6;8;5;8;8;2;2;0;0;0;4;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;4;0;187;117;304;41;17;5;3;3;0;3;2;0;13;1;3;2;1;0;0;6;15;0;0;2;0;64;78;142;32;2;3;0;1;4;2;0;0;0;0;1;31;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;147;37;184;16;2;5;1;1;0;0;0;0;6;6;0;0;0;39;35;74;18;1;1;1;0;0;10;0;0;2;0;0;0;1;1;0;0;0;0;0;50;10;60;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;6;5;11;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;5;28;0;5;0;0;0;0;0;0;0;0;0;0;0;0;11;21;32;1;0;1;3;1;0;1;0;1;0;13;0;0;0;0;5;1;6;1;0;3;6;9;5;0;0;1;0;0;0;10;1;11;0;1;0
26.05.2019;Bürgerschaftswahl;04011000;251-05;251-05 Woltmershausen;1;1;702;139;0;841;361;361;2;8;353;1733;0;223;250;473;111;7;30;4;0;0;2;2;0;1;7;1;1;0;1;4;26;2;0;3;1;3;2;0;2;1;2;2;0;1;0;1;2;0;0;2;0;0;25;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;131;270;66;2;2;1;3;0;2;2;0;1;0;0;0;3;0;0;0;0;1;0;0;0;1;0;15;0;0;0;11;0;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;272;90;362;45;1;5;5;4;0;4;0;0;3;1;0;0;13;1;0;1;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;204;89;293;18;0;2;10;2;1;2;0;0;2;3;2;0;8;0;1;0;38;0;0;0;0;62;26;88;17;0;5;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;78;5;83;4;0;0;0;0;0;0;0;0;0;0;0;1;0;22;16;38;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;15;52;3;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;20;8;28;1;0;0;1;0;0;0;5;0;0;0;0;0;0;0;1;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;8;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;4;2;0;18;1;19;0;1;0;0;0;0;0;7;0;7;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;251-06;251-06 Woltmershausen;1;1;933;154;0;1087;432;432;0;15;417;2033;0;294;283;577;146;5;35;9;1;2;6;4;0;2;3;4;1;0;1;2;44;2;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;6;0;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;166;232;398;106;6;5;2;5;0;3;3;1;2;0;0;0;7;0;0;5;0;0;0;0;0;0;0;3;0;0;2;19;1;0;1;2;0;0;0;0;53;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;200;63;263;14;12;3;2;6;1;2;7;2;1;0;0;0;4;0;2;0;2;1;0;0;1;0;0;0;2;0;0;0;0;0;1;0;170;58;228;27;3;1;2;1;1;3;0;0;0;0;1;3;2;0;0;4;8;0;1;1;0;65;42;107;28;0;0;0;1;0;1;1;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;160;38;198;22;2;6;1;5;0;0;1;0;0;0;0;1;0;68;34;102;22;1;1;1;2;0;0;0;1;0;1;5;0;0;0;0;0;0;0;0;35;12;47;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;5;0;0;1;0;0;0;1;0;24;10;34;3;0;1;1;0;0;1;0;0;0;3;0;0;0;0;1;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;32;5;37;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;8;1;9;1;0;22;0;22;0;0;0;0;0;0;0;6;2;8;0;2;0
26.05.2019;Bürgerschaftswahl;04011000;251-07;251-07 Woltmershausen;1;1;541;213;0;754;389;389;0;5;384;1888;0;260;179;439;95;2;16;2;2;2;1;7;0;1;3;0;1;0;0;0;23;0;0;3;0;3;1;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;5;0;0;365;308;673;200;23;3;0;4;0;0;3;0;0;0;8;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;35;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;5;0;286;73;359;26;5;8;1;0;1;10;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;0;1;0;0;0;14;0;0;1;1;0;72;26;98;13;3;2;0;0;0;0;0;0;1;4;0;0;0;0;1;0;2;0;0;0;0;75;49;124;34;2;0;0;5;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;47;16;63;2;0;4;0;0;0;0;4;0;1;5;0;0;0;43;11;54;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;26;2;28;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;5;19;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;0;0;0;0;0;5;1;6;0;0;1
26.05.2019;Bürgerschaftswahl;04011000;251-08;251-08 Woltmershausen;1;1;1053;221;0;1274;530;530;0;20;510;2523;0;369;335;704;139;8;34;5;0;5;1;11;1;2;8;2;8;0;0;2;51;4;0;1;0;2;0;2;2;0;0;0;2;2;0;7;0;0;0;5;2;0;2;0;0;1;3;8;4;5;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;2;0;0;270;337;607;186;19;2;2;3;2;3;1;0;5;3;2;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;1;24;0;0;1;1;2;1;0;0;61;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;289;86;375;14;1;10;6;15;0;1;0;1;4;0;1;1;5;7;3;0;1;1;0;1;2;1;1;1;1;0;0;1;0;2;5;0;199;46;245;16;11;0;3;0;0;0;0;0;3;0;0;1;0;1;2;0;7;0;1;1;0;58;71;129;46;2;1;0;0;1;0;0;1;1;0;0;2;0;0;0;0;0;0;10;0;0;1;0;0;0;0;6;0;184;40;224;8;2;5;4;5;2;0;5;1;3;0;5;0;0;47;20;67;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;34;99;3;2;0;0;0;1;0;6;1;0;0;0;0;0;2;0;0;0;5;0;0;0;0;2;0;0;3;0;2;0;0;0;0;0;0;7;0;13;1;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;16;0;0;0;0;0;0;2;0;0;0;0;0;0;0;13;11;24;3;1;0;0;1;0;0;0;0;0;4;0;2;0;0;4;0;4;0;0;10;3;13;1;2;0;0;0;0;0;2;0;2;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;252-01;252-01 Rablinghausen;1;1;1002;258;0;1260;619;619;1;17;602;2971;0;457;485;942;226;16;67;6;0;9;9;17;2;1;1;3;0;0;1;10;70;0;0;1;1;1;1;2;2;1;1;1;0;1;0;1;0;0;1;0;0;0;12;5;0;0;0;5;6;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;332;487;819;232;47;8;1;7;0;0;2;1;1;0;1;0;11;2;1;1;0;0;0;0;1;2;0;0;1;1;0;58;0;0;0;1;1;1;0;0;96;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;8;0;389;126;515;59;5;12;3;4;7;1;3;0;2;0;0;1;3;0;7;1;2;0;0;0;5;3;3;0;2;0;0;2;0;0;1;0;202;76;278;45;4;2;3;3;0;6;0;0;2;0;0;1;0;0;0;1;8;1;0;0;0;68;59;127;41;6;0;0;0;2;0;1;0;0;0;4;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;73;48;121;11;2;11;5;8;0;1;7;1;2;0;0;0;0;32;19;51;6;0;0;0;5;0;1;0;6;1;0;0;0;0;0;0;0;0;0;0;41;8;49;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;41;1;42;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;15;0;1;0;0;0;0;2;2;1;0;3;0;0;0;0;3;0;3;0;0;1;1;2;0;0;0;1;0;0;0;5;0;5;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;252-02;252-02 Rablinghausen;1;1;924;186;0;1110;564;564;0;19;545;2688;0;442;442;884;263;12;47;3;1;0;2;1;0;1;1;4;0;1;0;1;55;1;2;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;1;6;0;20;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;10;0;0;276;511;787;242;50;1;9;9;0;0;6;0;0;0;0;0;2;0;0;5;0;1;0;1;0;0;1;1;0;0;0;47;0;0;1;0;3;8;0;0;95;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;28;0;263;49;312;22;5;10;3;1;0;1;0;0;1;2;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;60;206;36;0;0;0;0;0;0;0;0;1;5;0;2;0;0;1;2;6;0;2;5;0;75;58;133;50;0;0;0;0;5;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;144;39;183;10;2;16;1;1;1;1;1;0;3;2;1;0;0;50;18;68;13;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;28;4;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;19;5;24;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;16;0;16;0;0;0;0;0;0;0;22;0;22;0;0;0
26.05.2019;Bürgerschaftswahl;04011000;261-01;261-01 Seehausen;1;1;723;127;0;850;497;497;0;13;484;2363;0;235;223;458;119;13;17;5;1;3;10;3;0;1;0;2;1;0;11;2;15;0;0;0;0;3;0;0;2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382;903;1285;193;584;26;5;6;1;1;8;2;11;0;4;2;2;4;1;5;1;0;0;1;3;1;0;0;0;0;0;1;0;0;0;1;2;2;1;1;26;0;1;1;0;0;0;2;0;0;0;0;1;0;0;0;3;0;111;44;155;17;9;4;0;0;0;0;1;1;1;0;0;0;0;0;4;0;1;0;0;0;0;0;2;0;1;0;1;1;1;0;0;0;60;38;98;13;2;0;2;1;7;3;0;1;1;0;0;2;2;2;0;1;1;0;0;0;0;55;30;85;19;5;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;46;172;13;4;16;0;1;2;1;5;0;1;0;3;0;0;22;15;37;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;14;41;6;2;0;0;0;0;0;0;1;1;2;1;1;0;0;3;0;3;0;0;5;1;6;0;1;0;0;0;0;0;3;0;3;0;0;0
