Gemeinde;Gemeindename;Gebietsnummer;Gebietsart;Gebietsname;Bezirksnummer;Wahlberechtigte gesamt (A);Wahlberechtigte ohne Wahlschein (A1);Wahlberechtigte mit Wahlschein (A2);Wahlberechtigte nicht im WVZ (A3);Waehler gesamt (B);Waehler ohne Wahlschein;Waehler mit Wahlschein;Stimmzettel ungueltige (C);Stimmzettel gueltige (D1);Stimmen gueltige (D2);D01;D01 Personenstimmen;D01 Listenstimmen;D01_1;D01_2;D01_3;D01_4;D01_5;D01_6;D01_7;D01_8;D01_9;D01_10;D01_11;D01_12;D01_13;D01_14;D01_15;D01_16;D01_17;D01_18;D01_19;D01_20;D01_21;D01_22;D01_23;D01_24;D01_25;D01_26;D01_27;D01_28;D01_29;D01_30;D01_31;D01_32;D01_33;D01_34;D01_35;D01_36;D01_37;D01_38;D01_39;D01_40;D01_41;D01_42;D01_43;D01_44;D01_45;D01_46;D01_47;D01_48;D01_49;D01_50;D01_51;D01_52;D01_53;D02;D02 Personenstimmen;D02 Listenstimmen;D02_1;D02_2;D02_3;D02_4;D02_5;D02_6;D02_7;D02_8;D02_9;D02_10;D02_11;D02_12;D02_13;D02_14;D02_15;D02_16;D02_17;D02_18;D02_19;D02_20;D02_21;D02_22;D02_23;D02_24;D02_25;D02_26;D02_27;D02_28;D02_29;D02_30;D02_31;D02_32;D02_33;D02_34;D02_35;D02_36;D02_37;D02_38;D02_39;D02_40;D02_41;D02_42;D02_43;D02_44;D02_45;D02_46;D02_47;D02_48;D02_49;D02_50;D02_51;D02_52;D02_53;D02_54;D02_55;D02_56;D02_57;D02_58;D02_59;D03;D03 Personenstimmen;D03 Listenstimmen;D03_1;D03_2;D03_3;D03_4;D03_5;D03_6;D03_7;D03_8;D03_9;D03_10;D03_11;D03_12;D03_13;D03_14;D03_15;D03_16;D03_17;D03_18;D03_19;D03_20;D03_21;D03_22;D03_23;D03_24;D03_25;D03_26;D03_27;D03_28;D03_29;D03_30;D03_31;D03_32;D04;D04 Personenstimmen;D04 Listenstimmen;D04_1;D04_2;D04_3;D04_4;D04_5;D04_6;D04_7;D04_8;D04_9;D04_10;D04_11;D04_12;D04_13;D04_14;D04_15;D04_16;D04_17;D04_18;D04_19;D04_20;D04_21;D04_22;D04_23;D04_24;D05;D05 Personenstimmen;D05 Listenstimmen;D05_1;D05_2;D05_3;D05_4;D05_5;D05_6;D05_7;D05_8;D05_9;D05_10;D05_11;D05_12;D05_13;D05_14;D05_15;D05_16;D05_17;D05_18;D05_19;D05_20;D06;D06 Personenstimmen;D06 Listenstimmen;D06_1;D06_2;D06_3;D06_4;D06_5;D06_6;D06_7;D06_8;D06_9;D06_10;D06_11;D06_12;D06_13;D06_14;D06_15;D06_16;D06_17;D06_18;D06_19;D06_20;D07;D07 Personenstimmen;D07 Listenstimmen;D07_1;D07_2;D07_3;D07_4;D07_5;D07_6;D07_7;D07_8;D07_9;D07_10;D07_11;D07_12;D07_13;D07_14;D07_15;D09;D09 Personenstimmen;D09 Listenstimmen;D09_1;D09_2;D09_3;D09_4;D09_5;D09_6;D09_7;D09_8;D09_9;D09_10;D10;D10 Personenstimmen;D10 Listenstimmen;D10_1;D10_2;D10_3;D10_4;D10_5;D11;D11 Personenstimmen;D11 Listenstimmen;D11_1;D11_2;D11_3;D11_4;D12;D12 Personenstimmen;D12 Listenstimmen;D12_1;D12_2;D12_3;D13;D13 Personenstimmen;D13 Listenstimmen;D13_1;D13_2;D13_3;D13_4;D14;D14 Personenstimmen;D14 Listenstimmen;D14_1;D15;D15 Personenstimmen;D15 Listenstimmen;D15_1;D15_2;D16;D16 Personenstimmen;D16 Listenstimmen;D16_1;D16_2;D16_3;D16_4;D16_5;D16_6;
04011000;Bremen;04011000-445-02;STIMMBEZIRK;Oslebshausen 02;445-02;1042;861;178;3;256;254;2;14;242;1174;289;136;153;22;20;0;0;7;1;0;0;0;0;0;0;0;5;0;0;0;0;5;11;0;0;0;0;50;0;0;0;0;0;0;6;0;0;0;0;0;0;6;1;0;0;0;0;1;0;0;0;0;0;1;0;0;345;227;118;126;7;17;1;0;0;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;0;0;0;18;1;0;0;0;0;10;0;5;0;5;0;0;0;0;20;2;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;73;13;60;3;1;3;0;1;0;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;110;56;54;24;14;1;2;1;1;0;1;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;56;28;28;7;2;0;0;0;0;1;1;6;0;0;0;0;0;8;1;0;1;0;1;233;55;178;20;3;2;2;3;0;0;0;0;0;0;5;1;0;1;1;8;1;1;7;21;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13;1;12;0;0;0;0;0;0;0;0;1;0;5;0;5;0;0;0;0;0;6;0;6;0;0;0;0;10;1;9;0;0;1;6;2;4;2;0;0;0;2;0;2;0;3;0;3;0;0;2;0;2;0;0;0;0;0;0;
04011000;Bremen;04011000-445-03;STIMMBEZIRK;Oslebshausen 03;445-03;746;601;145;0;241;239;2;10;231;1142;266;143;123;35;19;0;0;21;1;0;0;0;2;0;0;0;0;0;0;0;1;5;5;0;0;0;0;43;0;0;0;0;0;0;1;0;0;0;1;0;0;7;0;1;0;1;0;0;0;0;0;0;0;0;0;0;398;276;122;175;3;14;0;7;0;0;1;2;0;1;0;1;2;1;1;3;1;0;0;5;0;0;1;6;0;12;0;0;1;0;0;0;0;3;0;5;1;0;0;0;24;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;1;0;28;6;22;2;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;72;51;37;7;0;0;0;0;0;0;0;6;0;1;0;10;2;0;1;0;0;2;4;2;0;0;48;13;35;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;221;80;141;35;3;1;0;7;1;0;0;0;3;0;1;0;0;0;12;16;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;6;0;1;0;1;0;0;0;1;0;0;8;4;4;2;0;0;0;2;2;0;2;0;0;0;0;2;0;2;0;0;0;5;0;5;0;0;0;0;0;0;0;0;1;0;1;0;0;26;0;26;0;0;0;0;0;0;
04011000;Bremen;04011000-445-04;STIMMBEZIRK;Oslebshausen 04;445-04;749;658;91;0;212;212;0;11;201;983;211;125;86;36;14;2;1;29;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;23;0;0;0;0;1;0;0;1;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;1;2;2;407;301;106;164;2;4;1;2;0;4;0;1;0;4;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;49;0;0;0;0;0;5;5;14;0;7;0;0;4;0;26;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;30;4;26;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;27;47;15;5;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;47;30;17;16;2;0;0;0;0;0;0;0;0;1;0;5;0;0;2;3;0;1;0;177;65;112;15;0;11;0;6;0;2;7;2;0;1;1;5;0;0;2;12;0;1;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;7;2;5;0;0;1;1;0;0;0;0;8;2;6;1;1;7;3;4;1;0;1;0;0;1;
04011000;Bremen;04011000-445-05;STIMMBEZIRK;Oslebshausen 05;445-05;869;731;138;0;369;369;0;22;347;1692;425;189;236;82;25;0;0;46;2;4;0;1;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;2;0;0;695;516;179;367;5;35;3;0;0;1;0;3;2;2;0;7;0;10;0;2;0;0;1;0;0;1;0;0;1;9;0;0;0;0;0;3;5;1;0;0;0;0;1;0;52;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;49;13;36;2;1;2;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;129;69;60;33;15;1;7;1;0;0;0;0;4;0;5;0;0;0;2;0;0;0;1;0;0;0;0;73;13;60;5;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;2;230;61;169;12;1;5;1;10;3;0;0;0;1;1;13;0;0;0;2;5;1;0;6;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;6;0;6;0;0;0;0;8;4;4;1;2;1;6;5;1;1;1;1;2;2;1;1;1;35;2;33;2;0;12;1;11;1;0;0;0;0;0;
04011000;Bremen;04011000-445-06;STIMMBEZIRK;Oslebshausen 06;445-06;951;820;131;0;284;284;0;15;269;1316;313;176;137;51;27;0;0;30;3;2;2;2;0;2;1;0;0;0;0;8;5;0;0;0;1;0;0;12;0;1;0;0;1;0;3;2;0;0;0;0;0;17;0;0;0;2;0;1;0;1;0;0;0;1;0;1;499;339;160;212;2;10;2;1;0;1;0;3;0;2;0;15;0;3;0;6;0;0;0;1;1;0;0;0;0;18;0;0;0;0;0;3;0;0;0;10;0;0;0;1;44;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;62;37;25;12;1;1;0;0;2;0;2;1;0;4;0;3;2;1;0;0;0;0;0;2;0;0;0;5;0;1;0;0;0;0;0;60;27;33;10;6;0;0;0;1;0;0;1;3;1;0;0;0;0;0;0;0;0;2;0;3;0;0;48;17;31;1;0;0;0;0;0;0;0;1;0;0;0;0;0;10;5;0;0;0;0;236;85;151;12;2;1;2;3;1;1;14;2;3;0;6;1;1;1;3;7;2;1;22;9;3;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;16;0;16;0;0;0;0;0;0;0;0;0;0;7;2;5;0;0;1;0;1;11;2;9;0;2;0;0;13;3;10;1;2;0;4;1;3;0;0;1;0;3;1;2;1;25;2;23;2;0;10;7;3;0;0;1;0;5;1;
04011000;Bremen;04011000-5;STADTBEZIRK;Nord;;67100;52594;14504;2;35546;22366;13180;1154;34392;169905;52034;24971;27063;8112;5493;98;112;223;1034;554;105;297;51;46;515;11;36;90;65;2708;43;29;26;45;27;215;12;1311;862;37;11;20;22;23;43;1315;12;46;251;23;18;129;115;9;8;220;27;127;15;8;15;133;19;31;139;35;55505;35245;20260;24896;474;2327;167;240;791;61;47;220;30;245;62;50;30;242;615;195;28;4;31;164;49;211;22;32;57;152;151;17;6;22;17;337;20;930;29;698;9;15;215;19;70;25;50;256;100;6;27;42;206;15;2;259;9;4;14;5;58;170;11714;3509;8205;1425;130;417;111;114;28;39;68;98;4;62;46;58;121;185;19;16;30;25;251;87;8;28;16;37;39;6;0;13;2;15;11;11777;6388;5389;2866;1901;119;116;46;75;45;37;26;55;49;364;16;99;65;82;27;16;9;247;46;57;12;13;8126;2714;5412;859;59;29;37;57;31;51;5;105;11;15;25;16;16;419;605;170;21;133;50;21296;5341;15955;986;809;86;1039;79;58;47;149;40;29;437;373;35;35;23;96;73;480;50;417;1880;369;1511;45;15;12;9;45;22;4;152;4;13;6;13;6;7;16;1194;277;917;54;18;12;7;33;7;33;87;13;13;631;84;547;20;28;18;8;10;264;72;192;35;17;7;13;484;58;426;29;24;5;418;97;321;13;18;12;54;248;23;225;23;2245;210;2035;126;84;2089;282;1807;179;43;24;17;9;10;
04011000;Bremen;04011000-51;STADTTEIL;Burglesum;;23582;18057;5525;0;13045;8036;5009;451;12594;62260;19596;8970;10626;3268;2651;42;50;134;668;256;61;117;21;19;115;5;28;30;35;269;14;15;7;26;18;29;8;365;127;10;4;10;8;2;15;130;1;15;10;4;9;87;89;2;6;40;13;81;9;2;2;6;8;18;7;4;19934;12352;7582;9135;198;955;92;83;67;21;17;92;10;201;22;16;13;81;61;51;6;1;13;53;26;107;5;22;26;56;114;8;1;8;6;49;9;157;9;114;5;6;163;12;45;5;26;32;36;0;10;12;12;8;2;20;2;2;5;1;23;20;4751;1354;3397;487;77;195;49;56;10;18;28;51;3;32;17;28;47;61;7;4;11;6;53;42;2;6;4;27;11;0;0;7;0;7;8;4800;2693;2107;1183;821;55;50;25;32;6;10;11;19;18;76;15;44;36;36;15;10;2;167;19;27;8;8;3344;1008;2336;403;16;15;17;19;19;19;1;64;6;7;7;6;3;30;240;12;8;89;27;6353;1524;4829;311;70;34;125;37;25;18;32;18;11;28;321;12;10;8;39;26;63;11;325;575;87;488;19;5;5;1;12;5;1;11;2;5;2;9;2;2;6;451;101;350;12;9;6;5;9;4;9;39;5;3;200;37;163;4;15;11;2;5;75;18;57;9;5;2;2;183;27;156;11;13;3;149;65;84;8;13;6;38;90;5;85;5;804;88;716;65;23;955;113;842;72;10;7;10;7;7;
04011000;Bremen;04011000-511;ORTSTEIL;Burg-Grambke;;4845;3764;1081;0;2677;1631;1046;91;2586;12778;3945;1700;2245;681;452;7;5;72;77;47;3;23;2;2;15;2;1;4;8;37;1;1;3;0;0;2;0;108;18;1;0;0;1;0;4;35;0;2;0;2;2;22;24;1;1;4;0;18;1;1;2;0;2;6;0;0;4133;2579;1554;1878;53;185;18;14;10;5;4;18;2;33;3;9;5;26;8;3;0;1;11;0;8;8;0;2;7;30;33;2;0;1;0;7;1;23;0;67;0;0;44;3;5;0;12;7;9;0;2;2;3;1;1;2;0;1;3;0;9;0;824;243;581;78;16;24;12;6;0;1;7;16;0;7;2;10;11;6;0;3;3;2;6;12;1;2;1;8;2;0;0;3;0;2;2;953;571;382;243;130;13;11;3;5;1;0;0;1;2;37;0;10;8;12;5;0;1;76;11;1;1;0;722;237;485;58;1;1;3;4;9;8;0;19;3;1;1;1;0;6;75;1;0;45;1;1580;342;1238;55;9;8;30;16;5;4;8;10;3;3;59;5;0;5;20;9;9;1;83;105;25;80;1;0;4;0;6;2;1;0;1;0;2;4;1;2;1;51;12;39;5;1;2;0;1;0;1;1;1;0;50;9;41;1;5;0;0;3;19;9;10;5;3;0;1;50;3;47;0;2;1;39;17;22;1;1;3;12;39;3;36;3;129;8;121;7;1;139;18;121;9;1;2;6;0;0;
04011000;Bremen;04011000-511-77;BRIEFWAHLBEZIRK;Burg-Grambke II Briefwahl;511-77;0;0;0;0;490;0;490;20;470;2334;777;319;458;136;84;1;1;15;15;15;0;4;0;0;7;0;0;1;6;13;1;0;3;0;0;1;0;5;3;1;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;704;467;237;326;10;48;3;1;0;0;0;3;1;15;0;0;1;8;1;1;0;1;6;0;4;2;0;2;3;0;2;0;0;1;0;0;0;0;0;20;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;176;48;128;8;6;2;10;0;0;0;0;6;0;0;2;5;4;0;0;0;2;0;0;0;0;1;0;0;1;0;0;1;0;0;0;277;188;89;70;53;1;3;0;3;1;0;0;0;0;17;0;6;0;0;5;0;0;28;0;0;1;0;136;49;87;15;0;0;0;0;7;1;0;2;0;0;0;1;0;0;10;0;0;12;1;163;39;124;4;5;1;2;1;0;2;0;0;2;1;11;1;0;1;0;0;0;0;8;22;7;15;0;0;3;0;1;0;0;0;0;0;2;1;0;0;0;9;0;9;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;5;1;4;0;1;0;0;7;2;5;0;2;0;7;2;5;0;1;0;1;6;1;5;1;16;0;16;0;0;26;0;26;0;0;0;0;0;0;
04011000;Bremen;04011000-511-98;BRIEFWAHLBEZIRK;Burg-Grambke I Briefwahl;511-98;0;0;0;0;549;0;549;10;539;2687;971;409;562;128;144;0;1;13;32;14;1;8;2;2;1;1;0;1;0;9;0;0;0;0;0;1;0;24;1;0;0;0;0;0;0;7;0;0;0;1;0;0;6;0;0;1;0;9;0;0;2;0;0;0;0;0;957;575;382;392;9;48;7;2;4;3;1;2;0;6;0;2;1;9;2;1;0;0;0;0;0;3;0;0;3;6;7;0;0;0;0;5;1;1;0;37;0;0;10;0;2;0;5;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;168;50;118;7;7;6;1;0;0;0;3;5;0;3;0;3;4;0;0;3;0;0;0;6;0;0;0;1;1;0;0;0;0;0;0;154;105;49;46;37;1;2;0;1;0;0;0;0;1;2;0;1;0;6;0;0;0;8;0;0;0;0;92;29;63;12;0;0;1;1;1;1;0;0;0;0;0;0;0;1;4;0;0;8;0;219;31;188;5;0;0;4;1;3;1;0;1;0;0;1;1;0;0;1;6;0;0;7;17;3;14;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;13;1;12;0;0;1;0;0;0;0;0;0;0;15;2;13;0;0;0;0;2;2;2;0;1;0;0;1;8;0;8;0;0;0;6;0;6;0;0;0;0;7;0;7;0;17;2;15;2;0;41;13;28;6;0;1;6;0;0;
04011000;Bremen;04011000-511-01;STIMMBEZIRK;Burg-Grambke 01;511-01;1149;805;344;0;432;431;1;15;417;2031;583;251;332;97;62;0;0;14;6;7;0;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;13;0;2;0;0;1;2;2;1;1;1;0;1;1;0;0;0;0;1;0;0;595;355;240;260;12;20;4;2;0;1;0;7;0;5;0;0;1;4;2;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;13;0;0;0;0;12;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;175;63;112;27;2;4;0;3;0;0;0;4;0;1;0;2;2;0;0;0;1;0;5;3;1;0;1;2;0;0;0;2;0;2;1;146;67;79;37;16;0;4;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;136;35;101;3;1;0;2;0;0;4;0;1;0;0;0;0;0;5;13;1;0;5;0;316;103;213;13;3;2;6;12;0;0;1;7;0;1;11;2;0;1;0;0;8;0;36;15;2;13;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;3;6;0;1;0;0;0;0;0;1;1;0;12;1;11;0;1;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;3;3;0;0;0;3;0;1;0;1;0;14;0;14;0;0;21;5;16;3;1;1;0;0;0;
04011000;Bremen;04011000-511-02;STIMMBEZIRK;Burg-Grambke 02;511-02;1246;978;268;0;405;404;1;17;388;1931;565;264;301;114;44;3;2;13;19;2;1;3;0;0;2;1;1;0;1;4;0;1;0;0;0;0;0;9;8;0;0;0;0;0;2;4;0;0;0;1;0;13;12;0;0;0;0;2;0;1;0;0;1;0;0;0;597;410;187;295;9;17;1;6;1;1;0;1;0;3;2;5;0;1;1;0;0;0;0;0;0;1;0;0;0;21;4;1;0;0;0;0;0;6;0;10;0;0;4;0;1;0;5;7;2;0;0;1;1;0;0;0;0;0;3;0;0;0;102;23;79;14;0;5;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;67;67;22;9;0;0;0;0;0;0;0;0;0;18;0;0;5;2;0;0;0;1;10;0;0;0;153;85;68;18;0;0;0;2;0;0;0;3;0;0;0;0;0;0;44;0;0;18;0;266;50;216;11;0;0;2;1;0;1;0;1;0;0;9;0;0;0;11;0;0;0;14;33;7;26;0;0;1;0;1;0;1;0;1;0;0;1;1;1;0;8;1;7;0;0;0;0;0;0;1;0;0;0;4;4;0;1;2;0;0;1;5;5;0;3;2;0;0;7;0;7;0;0;0;1;0;1;0;0;0;0;14;1;13;1;31;2;29;2;0;11;0;11;0;0;0;0;0;0;
04011000;Bremen;04011000-511-03;STIMMBEZIRK;Burg-Grambke 03;511-03;1099;895;204;0;378;373;5;7;371;1824;531;220;311;93;62;2;0;10;1;5;1;5;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;14;1;0;0;0;1;0;1;5;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;3;0;0;617;388;229;298;8;28;3;2;3;0;1;2;0;2;0;2;1;1;1;0;0;0;0;0;3;0;0;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;99;37;62;13;0;5;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;2;1;3;0;1;0;5;0;0;0;0;0;0;1;114;66;48;32;12;7;0;0;0;0;0;0;1;0;0;0;0;2;4;0;0;1;6;1;0;0;0;82;13;69;6;0;0;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;2;0;271;46;225;7;0;0;6;0;2;0;5;1;1;0;6;0;0;1;7;2;1;1;6;7;5;2;0;0;0;0;1;0;0;0;0;0;0;2;0;1;1;11;6;5;5;0;1;0;0;0;0;0;0;0;3;2;1;0;2;0;0;0;5;1;4;1;0;0;0;18;1;17;0;0;1;17;12;5;1;0;0;11;4;1;3;1;30;4;26;3;1;15;0;15;0;0;0;0;0;0;
04011000;Bremen;04011000-511-04;STIMMBEZIRK;Burg-Grambke 04;511-04;1351;1086;265;0;423;423;0;22;401;1971;518;237;281;113;56;1;1;7;4;4;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;23;5;0;0;0;0;0;0;5;0;0;0;0;0;2;1;0;0;1;0;6;0;0;0;0;0;2;0;0;663;384;279;307;5;24;0;1;2;0;2;3;1;2;1;0;1;3;1;1;0;0;5;0;1;0;0;0;1;1;3;0;0;0;0;2;0;3;0;0;0;0;10;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;104;22;82;9;1;2;1;1;0;1;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;78;50;36;3;4;2;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;27;0;1;0;0;123;26;97;4;0;1;0;1;1;0;0;11;3;1;1;0;0;0;3;0;0;0;0;345;73;272;15;1;5;10;1;0;0;2;0;0;1;21;1;0;2;1;1;0;0;12;11;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;13;0;13;0;0;0;0;0;2;0;2;0;0;0;0;5;0;5;0;0;0;5;0;5;0;0;0;0;7;0;7;0;21;0;21;0;0;25;0;25;0;0;0;0;0;0;
04011000;Bremen;04011000-512;ORTSTEIL;Werderland;;275;187;88;0;127;127;0;3;124;609;134;67;67;42;17;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;139;61;98;2;13;0;0;0;0;0;2;0;8;0;0;0;3;0;0;0;0;0;0;0;2;0;2;3;0;1;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;5;39;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;78;27;26;19;4;0;0;0;0;0;1;0;2;0;0;10;3;0;1;2;0;9;1;0;0;0;19;5;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;7;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;16;1;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;3;10;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;16;4;12;1;3;0;1;0;1;0;0;0;0;0;0;0;0;7;4;3;4;0;8;1;7;1;0;0;0;0;0;
04011000;Bremen;04011000-512-01;STIMMBEZIRK;Werderland 01;512-01;275;187;88;0;127;127;0;3;124;609;134;67;67;42;17;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;139;61;98;2;13;0;0;0;0;0;2;0;8;0;0;0;3;0;0;0;0;0;0;0;2;0;2;3;0;1;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;5;39;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;78;27;26;19;4;0;0;0;0;0;1;0;2;0;0;10;3;0;1;2;0;9;1;0;0;0;19;5;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;7;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;16;1;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;3;10;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;16;4;12;1;3;0;1;0;1;0;0;0;0;0;0;0;0;7;4;3;4;0;8;1;7;1;0;0;0;0;0;
04011000;Bremen;04011000-513;ORTSTEIL;Burgdamm;;6808;5711;1097;0;3046;2065;981;159;2887;14194;3901;1826;2075;626;391;5;15;17;121;55;12;36;1;5;31;1;4;7;5;67;2;1;2;1;12;1;8;182;42;2;0;2;4;1;6;22;0;2;5;1;4;55;31;1;0;7;1;24;0;0;0;2;4;0;1;1;5212;3351;1861;2459;48;237;44;24;12;2;5;27;4;51;2;3;3;24;18;10;1;0;2;19;11;36;0;10;5;12;41;0;1;0;2;29;3;43;5;22;1;1;42;2;16;4;4;6;12;0;4;6;6;7;0;10;0;1;1;0;5;8;751;241;510;93;10;45;6;9;3;1;4;4;2;5;0;4;2;16;0;1;3;0;10;10;0;3;2;2;2;0;0;1;0;2;1;944;433;511;169;124;12;5;11;4;1;0;3;3;7;10;8;2;14;6;6;3;0;24;2;11;2;6;724;241;483;77;4;2;2;1;2;8;0;26;1;3;1;1;0;6;77;2;4;18;6;1864;510;1354;91;16;14;28;12;8;12;0;6;4;16;147;3;9;3;10;6;8;1;116;100;20;80;8;1;0;0;0;0;0;0;1;2;0;4;0;0;4;119;27;92;1;2;2;4;3;2;4;6;2;1;58;9;49;2;2;2;1;2;26;5;21;1;1;2;1;34;7;27;4;3;0;31;7;24;2;1;1;3;21;0;21;0;251;34;217;28;6;158;20;138;11;1;0;0;1;7;
